date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,halt
2016-10-18,23.82,23.97,23.93,23.76,37486.78,0.18,0.76,23.822,23.648,23.632,66170.94,59674.54,71351.44,0.21,0
2016-10-17,24.11,24.23,23.75,23.65,54030.81,-0.22,-0.92,23.77,23.559,23.616,72745.99,61148.89,72370.61,0.3,0
2016-10-14,23.95,24.1,23.97,23.78,45448.13,0.02,0.08,23.77,23.484,23.615,71832.44,65427.82,72106.06,0.25,0
2016-10-13,23.52,24.13,23.95,23.4,116486.57,0.44,1.87,23.694,23.509,23.601,75206.35,71723.76,73870.91,0.64,0
2016-10-12,23.65,23.73,23.51,23.46,77402.43,-0.16,-0.68,23.582,23.534,23.604,63176.2,68369.53,71399.52,0.43,0
2016-10-11,23.76,23.88,23.67,23.5,70362.01,-0.08,-0.34,23.474,23.579,23.622,53178.13,68901.97,69995.16,0.39,0
2016-10-10,23.71,23.94,23.75,23.61,49463.04,0.16,0.68,23.348,23.63,23.631,49551.79,73288.3,70289.64,0.27,0
2016-09-30,23.4,23.78,23.59,23.25,62317.68,0.2,0.85,23.198,23.632,23.653,59023.21,75765.1,70073.1,0.34,0
2016-09-29,22.99,23.45,23.39,22.91,56335.84,0.42,1.83,23.324,23.615,23.678,68241.18,76630.3,69940.75,0.31,0
2016-09-28,23.18,23.18,22.97,22.96,27412.1,-0.07,-0.3,23.486,23.591,23.715,73562.85,75355.11,69540.94,0.15,0
2016-09-27,23.0,23.15,23.04,22.88,52230.29,0.04,0.17,23.684,23.615,23.77,84625.81,83028.34,73435.42,0.29,0
2016-09-26,23.01,23.36,23.0,22.84,96820.13,-0.32,-1.37,23.912,23.673,23.843,97024.81,83592.33,73880.82,0.53,0
2016-09-23,24.25,24.29,24.22,24.08,108407.55,0.02,0.08,24.066,23.745,23.921,92507.0,78784.29,72019.81,0.6,0
2016-09-22,24.0,24.22,24.2,23.98,82944.19,0.24,1.0,23.906,23.693,23.935,85019.43,76018.05,71158.33,0.46,0
2016-09-21,24.18,24.18,23.96,23.8,82726.9,-0.22,-0.91,23.696,23.673,23.963,77147.37,74429.51,70465.87,0.46,0
2016-09-20,23.99,24.28,24.18,23.92,114225.27,0.41,1.73,23.546,23.665,24.011,81430.87,71088.34,71554.19,0.63,0
2016-09-19,23.58,23.95,23.77,23.43,74231.08,0.35,1.49,23.434,23.631,24.035,70159.85,67290.99,70819.07,0.41,0
2016-09-14,23.15,23.56,23.42,22.92,70969.7,0.27,1.17,23.424,23.673,24.086,65061.59,64381.1,73426.57,0.39,0
2016-09-13,23.26,23.44,23.15,23.07,43583.91,-0.06,-0.26,23.48,23.74,24.163,67016.68,63251.2,82916.33,0.24,0
2016-09-12,23.5,23.5,23.21,23.0,104144.39,-0.41,-1.74,23.65,23.839,24.25,71711.66,63726.76,90511.67,0.57,0
2016-09-09,23.72,23.85,23.62,23.57,57870.16,-0.1,-0.42,23.784,23.925,24.306,60745.81,63842.49,95094.59,0.32,0
2016-09-08,23.7,23.79,23.72,23.59,48739.79,0.02,0.08,23.828,24.012,24.334,64422.13,64169.32,98322.21,0.27,0
2016-09-07,24.03,24.09,23.7,23.68,80745.13,-0.3,-1.25,23.922,24.096,24.35,63700.62,65255.32,105693.44,0.44,0
2016-09-06,23.77,24.07,24.0,23.7,67058.81,0.12,0.5,24.0,24.176,24.347,59485.73,66298.6,108134.48,0.37,0
2016-09-05,23.84,24.04,23.88,23.75,49315.14,0.04,0.17,24.028,24.253,24.344,55741.86,66502.23,110717.96,0.27,0
2016-09-02,24.1,24.3,23.84,23.72,76251.77,-0.35,-1.45,24.066,24.356,24.352,66939.18,72020.05,113486.36,0.42,0
2016-09-01,24.12,24.35,24.19,24.08,45132.23,0.1,0.41,24.196,24.439,24.352,63916.51,74347.15,114173.39,0.25,0
2016-08-31,24.18,24.2,24.09,23.9,59670.7,-0.05,-0.21,24.27,24.499,24.337,66810.02,82472.03,116953.83,0.33,0
2016-08-30,24.07,24.29,24.14,24.01,48339.48,0.07,0.29,24.352,24.585,24.333,73111.47,102581.45,119433.05,0.27,0
2016-08-29,24.42,24.48,24.07,24.05,105301.73,-0.42,-1.72,24.478,24.661,24.326,77262.59,117296.58,123776.36,0.58,0
2016-08-26,24.62,24.75,24.49,24.39,61138.4,-0.07,-0.28,24.646,24.686,24.341,77100.92,126346.69,127216.76,0.34,0
2016-08-25,24.39,24.67,24.56,24.35,59599.79,0.06,0.24,24.682,24.656,24.344,84777.8,132475.09,147741.67,0.33,0
